STREET,DISTRICT,AREA_M2,ROOMS,PRICE,PROPERTY_CONDITION,COMFORT,ENERGY_USAGE,FLOOR,LIFT,BUILDING_HEIGHT,INNER_HEIGHT,AIR_CONDITIONING,FURNISHED,UTILITIES_EXPENSE,WHEELCHAIR_ACCESSIBLE,ORIENTATION,VIEW,BALCONY,HAS_GARDEN,HAS_ATTIC,HAS_EQUIPMENT,PET,SMOKING,PARKING,PANEL_PROGRAM
 Szekely Mihaly utca,VI,74,3,967.0,6.0,4.0,,1.0,1.0,8.0,,1,4.0,30.0,0,,street,0.0,,,1.0,0.0,,,
 Komocsy utca,XIV,34,1,393.0,5.0,3.0,18,3.0,1.0,3.0,1.0,0,3.0,60.0,0,,garden,3.0,0.0,1.0,1.0,1.0,not allowed,1,
 Gogol utca,XIII,40,1,393.0,5.0,3.0,,1.0,0.0,3.0,1.0,1,4.0,91.0,0,south,garden,0.0,0.0,,1.0,0.0,not allowed,1,
 Nanasi ut,III,38,1,498.0,5.0,3.0,,0.0,1.0,4.0,,0,4.0,30.0,0,,garden,30.0,1.0,0.0,1.0,1.0,,0,
 Belvaros,V,82,2,589.0,5.0,3.0,9,1.0,1.0,3.0,2.0,0,,56.0,0,east,street,2.0,,,1.0,0.0,,0,
 Kenyeres utca,III,26,1,332.0,5.0,,,3.0,0.0,3.0,,0,4.0,66.0,0,,street,0.0,0.0,0.0,1.0,1.0,not allowed,0,
 Bartok Bela ut,XI,48,1,483.0,4.0,3.0,,0.5,1.0,4.0,1.0,0,1.0,76.0,0,,street,0.0,,0.0,1.0,,,1,
 Rath Gyorgy utca,XII,45,1,423.0,5.0,3.0,,1.0,1.0,4.0,,0,1.0,76.0,0,,street,0.0,,0.0,1.0,0.0,,0,
 Tarcali utca,XI,61,2,598.0,6.0,3.0,18,3.0,0.0,3.0,2.0,1,2.0,60.0,0,south-west,panoramic,10.0,0.0,1.0,1.0,1.0,not allowed,0,
 Viola utca 23.,IX,35,1,420.0,5.0,3.0,,3.0,1.0,6.0,,0,,60.0,0,,street,1.0,,,1.0,1.0,,0,
 Anna utca 18.,XXII,54,2,423.0,4.0,3.0,,1.0,1.0,10.0,1.0,0,3.0,0.0,0,,street,5.0,,0.0,1.0,,,1,
 Petnehazy utca,XIII,40,1,332.0,5.0,3.0,,0.0,,,2.0,0,3.0,0.0,0,south,street,0.0,,0.0,1.0,0.0,not allowed,0,
 Pannonia utca,XIII,75,3,714.0,4.0,,,2.0,0.0,,,0,4.0,0.0,0,,street,0.0,,,1.0,0.0,,,
 Viola utca,IX,32,1,393.0,6.0,3.0,,2.0,1.0,5.0,1.0,1,3.0,45.0,0,south-east,street,7.0,0.0,0.0,1.0,0.0,not allowed,0,
 Akacfa utca,VII,28,1,408.0,4.0,3.0,,,,,,0,4.0,0.0,0,,,0.0,,,1.0,1.0,,,
 Felsoor utca,XIV,50,2,498.0,6.0,,,0.0,0.0,3.0,1.0,0,4.0,60.0,1,,garden,15.0,1.0,,1.0,0.0,not allowed,1,
 Volegeny utca,XIII,58,2,453.0,5.0,3.0,,2.0,0.0,4.0,1.0,1,4.0,30.0,0,north-east,garden,3.0,0.0,0.0,1.0,1.0,not allowed,0,
 Alsorakos,XIV,79,3,604.0,6.0,4.0,,4.0,0.0,5.0,1.0,0,3.0,121.0,0,south-east,street,6.0,0.0,0.0,1.0,1.0,allowed,1,
 Vendel utca,IX,54,3,559.0,5.0,,,0.0,1.0,5.0,,0,4.0,36.0,0,south-west,garden,0.0,1.0,0.0,1.0,0.0,not allowed,0,
 Desi Huber utca,IX,39,1,347.0,5.0,3.0,,1.0,0.0,3.0,1.0,0,4.0,91.0,0,south-west,garden,0.0,0.0,0.0,,0.0,not allowed,0,
 Frangepan utca,XIII,40,1,423.0,6.0,3.0,,2.0,1.0,4.0,,1,4.0,18.0,0,,street,0.0,0.0,,1.0,0.0,,0,
 Harmat utca 73.,X,37,1,242.0,,,,,,,,0,,69.0,0,,,0.0,,,,,,,
 Kerepesi ut,X,15,1,196.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 II. Janos Pal papa ter,VIII,40,1,272.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Andrassy ut 31.,VI,100,3,2658.0,5.0,,,3.0,1.0,4.0,,1,4.0,0.0,0,,,0.0,,0.0,,,,,
 Fehervari ut,XI,65,3,483.0,5.0,,,2.0,1.0,,1.0,0,1.0,0.0,0,,street,0.0,,0.0,,,not allowed,0,1.0
 Szeremi ut 7.,XI,37,1,423.0,5.0,,,5.0,1.0,7.0,1.0,1,3.0,76.0,1,south-west,panoramic,10.0,,0.0,1.0,,,1,
 Kalman Imre utca,V,47,1,513.0,5.0,3.0,18,2.0,1.0,5.0,2.0,0,4.0,76.0,1,,court,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Kossuth Lajos utca,XXI,33,1,302.0,,,,2.0,1.0,10.0,,0,4.0,0.0,0,,,0.0,,,,,not allowed,0,
 Karolina ut,XI,33,1,332.0,4.0,3.0,,0.5,0.0,,,0,4.0,45.0,0,,court,0.0,0.0,,1.0,0.0,not allowed,,
 Visi Imre utca 9.,VIII,34,1,362.0,5.0,3.0,,2.0,,4.0,2.0,0,4.0,0.0,0,,court,0.0,,0.0,1.0,1.0,not allowed,,
 Nemet utca 10.,VIII,33,1,362.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Balogh Adam utca,II,55,2,604.0,5.0,3.0,,2.0,0.0,3.0,,0,4.0,45.0,0,,street,0.0,,,1.0,0.0,,0,
 Kelenfold,XI,52,2,483.0,5.0,,,2.0,1.0,,1.0,0,,0.0,0,north,,8.0,,0.0,,,,,
 Nagy Lajos kiraly utja 224.,XIV,37,1,332.0,4.0,3.0,,2.0,0.0,2.0,1.0,0,4.0,0.0,0,south-east,,0.0,,,,0.0,not allowed,1,
 Deak Ferenc utca,V,39,1,649.0,5.0,3.0,,4.0,1.0,,,0,4.0,30.0,0,,street,0.0,0.0,,1.0,0.0,not allowed,,
 Szervita ter,V,60,2,1208.0,5.0,3.0,,3.0,1.0,,2.0,1,4.0,0.0,0,north-east,court,0.0,,,1.0,1.0,not allowed,0,
 Meggyfa utca,III,46,1,362.0,4.0,3.0,,0.5,0.0,3.0,,0,4.0,0.0,0,west,street,0.0,,,1.0,0.0,not allowed,,
 Kleh Istvan utca,XII,70,2,604.0,5.0,4.0,,3.0,,3.0,,0,3.0,76.0,0,south-west,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Tigris utca,I,30,1,362.0,5.0,3.0,,0.0,,3.0,,0,4.0,0.0,0,south-east,garden,0.0,,,1.0,0.0,not allowed,0,
 Vizivaros  Varalja,I,57,2,513.0,5.0,3.0,,1.0,1.0,3.0,2.0,0,4.0,0.0,0,,street,0.0,0.0,,1.0,0.0,not allowed,0,
 Zavodszky Zoltan utca,IV,35,1,393.0,5.0,3.0,,6.0,1.0,10.0,1.0,1,4.0,54.0,0,,panoramic,0.0,,,1.0,0.0,not allowed,1,
 Jozsef korut 38.,VIII,50,2,483.0,4.0,3.0,,2.0,1.0,4.0,,0,4.0,0.0,0,,court,0.0,,,1.0,0.0,,0,
 Maros utca,XII,47,1,423.0,5.0,3.0,,1.0,1.0,6.0,1.0,0,1.0,72.0,0,south-west,garden,6.0,0.0,0.0,1.0,0.0,not allowed,0,
 Vaci ut 106.,XIII,43,1,362.0,5.0,3.0,,1.0,0.0,3.0,,0,4.0,0.0,0,,street,0.0,,,1.0,0.0,,0,
 Kissvabhegy,XII,60,2,649.0,,3.0,,2.0,1.0,3.0,,1,4.0,91.0,0,,garden,0.0,0.0,,1.0,0.0,not allowed,1,
 Pazmany Peter utca 140.,XV,52,2,559.0,6.0,3.0,12,0.0,0.0,2.0,1.0,0,2.0,42.0,0,west,street,0.0,1.0,0.0,1.0,1.0,allowed,1,
 Nyirpalota ut 16.,XV,64,1,453.0,,,,,,,,0,,106.0,0,,,5.0,,,,,,,
 Barat utca,VII,35,1,362.0,,,,,,,,0,,106.0,0,,,0.0,,,,,,,
 Vaci ut 106.,XIII,40,1,393.0,5.0,3.0,5,1.0,0.0,2.0,2.0,0,4.0,91.0,0,east,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Teve utca 7.,XIII,35,1,408.0,6.0,,18,5.0,1.0,7.0,1.0,1,4.0,60.0,0,,garden,0.0,,0.0,1.0,0.0,not allowed,,
 Lonyay utca 36.,IX,46,2,634.0,5.0,3.0,,3.0,1.0,5.0,,0,4.0,0.0,0,,court,0.0,,0.0,1.0,,,0,
 Kozepso-Ferencvaros  Malmok,IX,45,2,507.0,5.0,3.0,,4.0,1.0,6.0,1.0,1,1.0,0.0,1,south-east,garden,6.0,0.0,0.0,1.0,1.0,not allowed,0,
 Kresz Geza utca,XIII,61,2,680.0,5.0,3.0,,2.0,1.0,5.0,1.0,1,1.0,36.0,0,east,street,8.0,0.0,0.0,1.0,1.0,not allowed,0,
 Aradi utca,IV,53,1,392.0,5.0,3.0,,7.0,1.0,10.0,,0,1.0,121.0,0,,panoramic,4.0,,0.0,1.0,0.0,,,
 Erzsebet korut,VII,48,1,664.0,5.0,3.0,,4.0,1.0,4.0,,1,4.0,54.0,0,,court,0.0,0.0,0.0,1.0,0.0,,0,
 Borzsony utca,IX,61,2,483.0,4.0,3.0,,4.0,1.0,10.0,1.0,0,3.0,91.0,1,north-east,garden,3.0,0.0,0.0,1.0,0.0,not allowed,1,0.0
 Frankhegy utca,XI,66,1,408.0,5.0,3.0,,1.0,1.0,10.0,1.0,0,1.0,76.0,0,,panoramic,0.0,0.0,0.0,0.0,0.0,not allowed,1,0.0
 Istenhegyi ut,XII,46,2,483.0,5.0,3.0,,0.0,0.0,3.0,1.0,0,4.0,0.0,0,,garden,0.0,1.0,0.0,1.0,0.0,not allowed,1,
 Barat utca,VII,51,1,513.0,4.0,,,1.0,0.0,,,0,4.0,0.0,0,,,1.0,,,1.0,0.0,not allowed,,
 Vaci ut 8.,XIII,28,1,423.0,4.0,3.0,,2.0,,3.0,,0,4.0,0.0,0,,court,0.0,,,1.0,0.0,,,
 Jasz utca 141.,XIII,47,1,453.0,4.0,3.0,,3.0,0.0,3.0,1.0,0,3.0,0.0,0,,,2.0,,0.0,,0.0,not allowed,1,
 Turoc utca,XIII,40,1,601.0,5.0,3.0,,1.0,1.0,9.0,1.0,0,3.0,0.0,0,,street,15.0,0.0,0.0,1.0,,not allowed,0,
 Volegeny utca 4.,XIII,44,2,393.0,,,,1.0,0.0,3.0,,0,3.0,91.0,0,,garden,3.0,0.0,0.0,1.0,0.0,not allowed,1,
 Gyongyosi utca 21.,XIII,36,1,453.0,5.0,3.0,,10.0,1.0,10.0,1.0,0,4.0,60.0,0,south,panoramic,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Nadorliget utca,XI,47,1,513.0,5.0,3.0,,6.0,1.0,,,1,4.0,60.0,1,south-west,street,20.0,0.0,,1.0,0.0,not allowed,1,
 Nagy Diofa utca,VII,50,2,483.0,4.0,3.0,,1.0,1.0,,,0,2.0,0.0,0,,street,0.0,,,,,,,
 Teve utca 24-28.,XIII,44,2,498.0,6.0,,18,5.0,1.0,9.0,,1,2.0,0.0,0,south-west,,4.0,0.0,0.0,,0.0,not allowed,0,
 Szel utca 17.,III,48,2,483.0,5.0,3.0,,1.0,1.0,10.0,,0,2.0,91.0,0,,court,4.0,0.0,0.0,1.0,0.0,not allowed,0,1.0
 Keszkeno utca 25.,XIII,28,1,408.0,5.0,3.0,,4.0,0.0,4.0,1.0,1,4.0,51.0,0,east,panoramic,0.0,0.0,0.0,1.0,0.0,not allowed,0,1.0
 Landzsa utca,XVI,35,1,332.0,5.0,3.0,10,1.0,0.0,4.0,1.0,0,4.0,0.0,0,south-east,garden,1.0,0.0,0.0,0.0,0.0,not allowed,1,
 Naphegy utca,I,100,3,541.0,3.0,4.0,12,1.0,0.0,3.0,1.0,1,4.0,115.0,0,north-east,panoramic,8.0,,0.0,1.0,1.0,allowed,0,
 Kinizsi utca 35.,IX,20,1,347.0,4.0,3.0,,0.5,0.0,4.0,2.0,0,4.0,0.0,0,,court,0.0,0.0,0.0,1.0,,not allowed,0,
 Ferihegyi ut,XVII,49,1,393.0,5.0,3.0,,4.0,1.0,10.0,,0,4.0,106.0,1,east,panoramic,8.0,,0.0,,,not allowed,1,
 Bimbo ut 94.,II,70,2,785.0,5.0,4.0,15,1.0,0.0,2.0,2.0,1,2.0,45.0,0,south,panoramic,5.0,0.0,0.0,1.0,1.0,allowed,1,
 Balogh Adam utca 4.,II,55,2,604.0,5.0,,,2.0,0.0,2.0,1.0,0,2.0,0.0,0,south-east,panoramic,4.0,0.0,0.0,1.0,1.0,not allowed,0,
 Pozsonyi ut 4.,XIII,81,1,634.0,4.0,3.0,14,3.0,1.0,5.0,2.0,0,1.0,61.0,0,west,panoramic,0.0,0.0,0.0,0.0,0.0,not allowed,0,
 Csengery utca 84.,VI,54,2,453.0,4.0,3.0,,3.0,0.0,4.0,,0,4.0,60.0,0,,court,0.0,,0.0,1.0,0.0,not allowed,,
 Tatra utca,XIII,69,2,695.0,5.0,4.0,,1.0,1.0,5.0,,1,1.0,0.0,0,,street,4.0,0.0,0.0,1.0,0.0,not allowed,0,
 Naphegy utca,I,65,2,1057.0,5.0,3.0,,1.0,0.0,4.0,1.0,1,3.0,0.0,0,south,panoramic,4.0,1.0,0.0,1.0,0.0,not allowed,0,
 Radnoti Miklos utca 11.,XIII,40,1,453.0,5.0,3.0,,0.0,1.0,3.0,2.0,0,4.0,21.0,1,south,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Valto utca,X,70,2,680.0,4.0,3.0,,1.0,0.0,2.0,1.0,1,3.0,60.0,0,south,garden,12.0,1.0,0.0,1.0,0.0,not allowed,1,
 Strazsa utca,VIII,43,1,544.0,5.0,3.0,,,,1.0,1.0,1,4.0,79.0,0,,street,25.0,1.0,,1.0,0.0,not allowed,0,
 Kerepesi ut 168.,XVI,48,2,423.0,5.0,3.0,,3.0,0.0,4.0,1.0,1,1.0,121.0,0,,panoramic,0.0,0.0,0.0,0.0,1.0,not allowed,1,
 Regos utca,XI,53,2,513.0,,3.0,,10.0,1.0,10.0,,1,1.0,70.0,0,,panoramic,0.0,,,1.0,,not allowed,1,1.0
 Nadorliget utca,XI,45,2,498.0,5.0,3.0,,6.0,1.0,7.0,1.0,0,4.0,60.0,0,south-east,garden,13.0,0.0,0.0,1.0,0.0,not allowed,1,
 Cseresznye utca,XI,30,1,362.0,5.0,3.0,,1.0,0.0,2.0,1.0,0,4.0,45.0,0,south-east,street,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Dob utca,VII,34,2,453.0,5.0,,,0.0,0.0,,,0,4.0,0.0,0,,court,0.0,,,1.0,0.0,,,
 Istvan utca,VII,55,3,541.0,5.0,,,1.0,0.0,,,0,4.0,0.0,0,,street,0.0,,,1.0,0.0,,,
 Dembinszky utca,VII,36,1,453.0,5.0,,,3.0,0.0,,,0,4.0,0.0,0,,court,0.0,,,1.0,0.0,,,
 Pozsonyi ut,XIII,81,3,634.0,5.0,3.0,,3.0,1.0,,,0,1.0,121.0,0,,,0.0,,,1.0,0.0,,,
 Marek Jozsef utca 30.,VII,26,1,332.0,4.0,3.0,,3.0,0.0,3.0,1.0,0,4.0,0.0,0,,court,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Csalan ut,II,18,1,211.0,,,,,,,,0,,0.0,0,,,0.0,,,,,,,
 Zichy Jeno utca,VI,62,2,513.0,4.0,,,2.0,1.0,,,0,4.0,0.0,0,,garden,0.0,,,1.0,0.0,,,
 Torokor utca,XIV,78,2,483.0,5.0,3.0,,0.5,0.0,,,1,3.0,0.0,0,,street,0.0,0.0,,1.0,,,1,
 Mozsar utca,VI,72,3,714.0,5.0,,,3.0,1.0,,,0,4.0,0.0,0,,court,0.0,,,1.0,,,,
 Hegedu utca,VI,45,2,571.0,4.0,,,3.0,1.0,,,1,4.0,0.0,0,,street,0.0,,,1.0,0.0,,,
 Veres Palne utca 8.,V,76,2,513.0,4.0,3.0,,3.0,1.0,5.0,2.0,0,1.0,97.0,1,west,court,4.0,0.0,0.0,1.0,0.0,not allowed,1,
 Ferenciek tere 3.,V,65,3,574.0,5.0,3.0,,1.0,1.0,,1.0,1,4.0,106.0,0,,court,0.0,0.0,0.0,1.0,0.0,not allowed,0,
 Rozsa utca,VI,107,4,1072.0,6.0,,,4.0,1.0,,,1,4.0,0.0,0,,street,0.0,,,1.0,0.0,,,
 Szent Istvan korut,V,65,3,1225.0,5.0,,,4.0,1.0,,,1,4.0,0.0,0,,street,0.0,,,1.0,0.0,,,
 Maria utca,VIII,55,2,483.0,6.0,3.0,,5.0,1.0,,,1,1.0,0.0,0,,garden,0.0,,,,,,,
 Klauzal ter 5.,VII,93,4,918.0,5.0,,,0.0,0.0,,,0,4.0,0.0,0,,street,0.0,,,1.0,0.0,,,
 O utca,VI,69,2,1174.0,5.0,3.0,,1.0,1.0,4.0,2.0,0,4.0,91.0,1,south-east,street,0.0,0.0,0.0,1.0,,,,
 Kertesz utca,VII,142,3,1225.0,5.0,,,4.0,1.0,,,1,4.0,0.0,0,,street,0.0,,,1.0,,,,
 Horvath Mihaly ter,VIII,29,1,393.0,5.0,3.0,,3.0,0.0,3.0,,0,4.0,0.0,0,,street,0.0,,0.0,1.0,,,0,
 Kristof ter,V,45,2,664.0,5.0,3.0,,1.0,1.0,,,0,4.0,0.0,0,,street,0.0,,,,,,,
 Bajcsy-Zsilinszky ut,V,90,4,1208.0,5.0,4.0,,3.0,1.0,,,0,4.0,0.0,0,,street,0.0,,,1.0,,,,
 Hegyalja ut,XII,50,1,453.0,4.0,4.0,,2.0,0.0,,,0,4.0,76.0,0,west,panoramic,4.0,,,1.0,0.0,not allowed,1,
 Egry Jozsef utca,XI,61,4,725.0,4.0,2.0,,2.0,1.0,7.0,1.0,0,3.0,181.0,0,,street,3.0,0.0,0.0,1.0,0.0,,0,
 Hattyu utca,I,79,2,755.0,5.0,3.0,,1.0,1.0,6.0,2.0,0,2.0,36.0,0,,court,6.0,0.0,0.0,1.0,0.0,not allowed,0,
 Nemetvolgy,XII,55,2,498.0,5.0,3.0,,1.0,0.0,4.0,2.0,0,3.0,0.0,0,south,court,0.0,,,1.0,0.0,not allowed,0,
 Vagohid utca,IX,58,3,1020.0,6.0,,,3.0,1.0,,,1,4.0,0.0,0,,street,0.0,,,1.0,,,,
 Jozsefvaros  Orczynegyed,VIII,37,1,332.0,6.0,3.0,,1.0,1.0,5.0,1.0,0,3.0,45.0,0,,street,2.0,0.0,0.0,,1.0,,1,
 Veres Palne utca,V,24,1,408.0,5.0,,,0.0,1.0,,,0,4.0,0.0,0,,court,0.0,,,1.0,0.0,,,
 Felheviz,II,37,1,438.0,,3.0,,0.0,,,,0,3.0,54.0,0,,,0.0,,,,,,,
 Ferenciek tere,V,90,4,1329.0,5.0,4.0,,4.0,1.0,4.0,2.0,1,2.0,121.0,0,south,court,0.0,,0.0,,0.0,not allowed,0,
 Erzsebet korut,VII,60,2,663.0,4.0,,,1.0,1.0,,,0,4.0,0.0,0,,court,0.0,,,1.0,0.0,,,
 Uri utca,I,82,3,1633.0,5.0,4.0,,1.0,,,,0,,0.0,0,,panoramic,0.0,,,,,,,
 Revesz utca,XIII,67,3,906.0,6.0,3.0,,2.0,1.0,6.0,,1,4.0,0.0,0,,garden,16.0,,0.0,1.0,0.0,not allowed,0,
 Beke ter,XIII,43,2,450.0,5.0,3.0,,1.0,1.0,8.0,1.0,1,4.0,0.0,1,south-west,garden,23.0,0.0,0.0,1.0,0.0,not allowed,1,
 Lipotvar utca 27.,XIV,43,1,408.0,5.0,,,0.0,,2.0,,1,4.0,76.0,0,,,20.0,1.0,,1.0,0.0,,1,
 Szeszgyar utca,VIII,35,1,332.0,4.0,2.0,,1.0,0.0,4.0,2.0,0,3.0,60.0,0,west,street,0.0,,,1.0,,not allowed,,
 Attila ut,I,32,1,423.0,4.0,,,1.0,0.0,,,0,4.0,0.0,0,,street,0.0,,,1.0,0.0,,,
 Batthyany Lajos utca,XVIII,73,2,634.0,6.0,3.0,,0.0,0.0,2.0,,1,1.0,60.0,0,,street,0.0,0.0,,1.0,0.0,,,
 Erno utca,IX,56,2,468.0,4.0,,,4.0,1.0,5.0,1.0,0,4.0,0.0,0,,court,1.0,,,1.0,,,0,
 Varosmajor utca,XII,90,4,997.0,5.0,4.0,,1.0,,3.0,2.0,1,1.0,91.0,0,,street,0.0,,0.0,1.0,,,0,
 Jozsef nador ter,V,72,1,816.0,4.0,,,4.0,1.0,6.0,,0,4.0,0.0,0,south-west,street,6.0,,,1.0,0.0,not allowed,0,
 Ferenciek tere,V,65,3,906.0,5.0,3.0,,4.0,1.0,4.0,2.0,1,2.0,91.0,0,south,court,0.0,,,,0.0,not allowed,0,
 Halomi ut,XVIII,43,1,423.0,5.0,3.0,,3.0,1.0,4.0,1.0,0,,0.0,0,south-east,street,1.0,0.0,,,,,1,
 Strazsa utca,VIII,53,2,423.0,5.0,3.0,,,0.0,,1.0,1,4.0,0.0,0,,garden,7.0,,0.0,1.0,1.0,,1,
 Kobanya  Ujhegyi lakotelep,X,68,3,453.0,5.0,3.0,,4.0,1.0,10.0,,0,3.0,136.0,0,south-west,,0.0,,,1.0,0.0,not allowed,1,1.0
